married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,age,account_age,total_sesions,total_trips,flight_bookings,return_flight_bookings,hotel_bookings,combo_bookings,cancellations,avg_page_clicks,avg_page_clicks_flight_booked,avg_page_clicks_hotel_booked,avg_seats_booked,avg_flight_amount,total_flight_amount,avg_flight_discount,total_flight_discount,avg_cents_km_flown,avg_hotel_amount,total_hotel_amount,discount_sensitivity,avg_hotel_discount,total_hotel_discount,avg_hotel_nights,total_hotel_nights,avg_checked_bags,total_checked_bags,avg_distance_flown,total_distance_flown,avg_trip_lead_time,avg_trip_duration,weekdays_travelled,weekends_travelled,pct_only_flight_booked,pct_only_hotel_booked,pct_return_flight_booked,weekends_ratio,segment
True,False,usa,san diego,SAN,32.733,-117.189,47.0,3.216974674880219,8,2,2,2,1,1,0,14.625,28.0,24.0,1.0,445.285,890.57,194.5575,194.5575,18.78980431407826,1416.0,1416.0,0.125,,0.0,6.0,6,1.0,2.0,2374.681032525893,4749.362065051786,8.0,4.0,6.0,2.0,0.5,0.0,1.0,0.25,
False,False,usa,los angeles,LAX,33.942,-118.408,40.0,3.216974674880219,8,3,3,3,3,3,0,20.625,30.666666666666668,30.666666666666668,1.0,583.9266666666666,1751.78,,0.0,17.797634577854794,374.0,1122.0,0.25,24.65,49.3,2.6666666666666665,8,1.0,3.0,3271.12944050178,9813.38832150534,5.0,3.3333333333333335,6.0,4.0,0.0,0.0,1.0,0.4,independent_frequent_travelers
True,False,usa,charlotte,CLT,35.214,-80.943,45.0,3.216974674880219,8,1,0,0,1,0,0,10.625,,23.0,,,0.0,,0.0,,2624.0,2624.0,0.0,,0.0,4.0,4,,0.0,,0.0,14.0,,0.0,0.0,0.0,1.0,,,senior_premium_hotel_only_couples
False,False,usa,charlotte,CLT,35.214,-80.943,40.0,3.216974674880219,8,4,4,3,4,4,0,22.625,31.75,31.75,1.0,130.3475,521.39,,0.0,16.092885580806687,657.25,2629.0,0.0,,0.0,6.5,26,0.5,2.0,875.7159295100925,3502.86371804037,7.5,8.333333333333334,18.0,7.0,0.0,0.0,0.75,0.28,independent_frequent_travelers
True,False,usa,baton rouge,BTR,30.533,-91.149,49.0,3.216974674880219,8,3,2,2,3,2,0,13.5,27.5,25.0,1.5,392.315,784.63,85.75200000000001,85.75200000000001,27.14982821436803,778.0,2334.0,0.125,,0.0,5.333333333333333,16,0.5,1.0,1262.6458775563258,2525.2917551126516,7.666666666666667,2.5,4.0,1.0,0.0,0.3333333333333333,1.0,0.2,silver_adventurers
True,True,canada,toronto,YZD,43.742,-79.466,49.0,3.216974674880219,9,6,5,0,5,4,0,21.444444444444443,28.6,26.6,,,0.0,,0.0,,946.2,4731.0,0.1111111111111111,,0.0,3.4,17,,0.0,,0.0,7.166666666666667,,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,,
True,False,usa,milwaukee,MKE,42.947,-87.896,28.0,3.216974674880219,8,2,1,1,2,1,0,14.625,21.0,19.5,1.0,214.92,214.92,,0.0,17.9165752410577,1725.0,3450.0,0.0,,0.0,5.0,10,1.0,1.0,1199.5596095144815,1199.5596095144815,9.5,4.0,3.0,1.0,0.0,0.5,1.0,0.25,silver_adventurers
False,False,canada,toronto,YZD,43.742,-79.466,45.0,3.216974674880219,8,6,5,0,5,4,0,25.375,33.8,33.0,,,0.0,,0.0,,1543.0,7715.0,0.125,65.8,65.8,6.4,32,,0.0,,0.0,6.833333333333333,,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,,
True,False,usa,san jose,SJC,37.362,-121.929,53.0,3.216974674880219,8,4,3,3,3,2,1,16.125,19.333333333333332,21.666666666666668,1.5,5689.224999999999,22756.9,,0.0,28.999710995524904,534.5,1069.0,0.125,,0.0,6.5,13,1.25,5.0,7999.041756714192,31996.16702685677,78.0,7.75,21.0,10.0,0.25,0.25,1.0,0.3225806451612903,
False,False,usa,san antonio,SAT,29.534,-98.47,57.0,3.216974674880219,8,2,1,1,2,1,0,12.0,26.0,18.0,3.0,4311.99,4311.99,,0.0,54.12624762120224,627.0,1254.0,0.0,,0.0,2.0,4,0.0,0.0,2655.513846182405,2655.513846182405,5.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,
False,False,usa,oakland,OAK,37.721,-122.221,49.0,3.216974674880219,8,3,2,2,3,2,0,19.125,27.5,22.0,1.0,407.945,815.89,35.7075,35.7075,18.211309210267956,1284.0,3852.0,0.25,17.75,17.75,6.666666666666667,20,0.0,0.0,2291.8365117674293,4583.673023534859,6.333333333333333,7.0,10.0,4.0,0.0,0.3333333333333333,1.0,0.2857142857142857,independent_frequent_travelers
False,False,usa,omaha,OFF,41.118,-95.913,41.0,3.216974674880219,8,4,2,2,4,2,0,19.75,29.5,35.5,1.5,834.9300000000001,1669.86,,0.0,25.86906180972704,1055.0,4220.0,0.0,,0.0,7.25,29,0.5,1.0,2068.4610312861414,4136.922062572283,9.0,11.0,15.0,7.0,0.0,0.5,1.0,0.3181818181818182,independent_frequent_travelers
True,True,usa,charlotte,CLT,35.214,-80.943,55.0,3.216974674880219,8,4,3,3,3,2,0,18.0,25.333333333333332,24.0,1.0,302.87333333333333,908.62,,0.0,17.321008699887923,919.0,2757.0,0.0,,0.0,4.666666666666667,14,0.0,0.0,1778.0695602136586,5334.208680640976,8.0,2.0,6.0,0.0,0.25,0.25,1.0,0.0,family_oriented_mature_couples
True,False,usa,new york,JFK,40.64,-73.779,44.0,3.216974674880219,8,4,4,4,3,3,0,14.125,20.25,21.0,1.75,1109.9475,4439.79,,0.0,31.944027562785827,695.3333333333334,2086.0,0.0,,0.0,2.3333333333333335,7,1.0,4.0,1350.5556152458716,5402.222460983487,6.75,2.5,6.0,4.0,0.25,0.0,1.0,0.4,silver_adventurers
True,True,usa,chicago,ORD,41.979,-87.904,56.0,3.216974674880219,8,2,2,1,2,2,0,16.5,23.0,23.0,1.0,244.65,489.3,,0.0,12.817676922135927,2552.5,5105.0,0.0,,0.0,6.5,13,1.0,2.0,2113.81672030114,4227.63344060228,6.5,4.0,3.0,1.0,0.0,0.0,0.5,0.25,family_oriented_mature_couples
True,False,usa,jacksonville,NIP,30.236,-81.681,65.0,3.216974674880219,8,1,1,1,1,1,0,12.5,19.0,19.0,1.0,258.87,258.87,,0.0,19.066720908054155,1072.0,1072.0,0.125,53.6,53.6,4.0,4,0.0,0.0,1357.705927769931,1357.705927769931,6.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,silver_adventurers
False,False,usa,newport news,PHF,37.132,-76.493,20.0,3.216974674880219,9,0,0,0,0,0,0,9.88888888888889,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_young_non_travelers
False,False,canada,ottawa,YOW,45.323,-75.669,43.0,3.216974674880219,8,3,3,3,3,3,0,12.5,20.666666666666668,20.666666666666668,1.0,88.51333333333334,265.54,,0.0,16.78135040481203,407.3333333333333,1222.0,0.0,,0.0,3.6666666666666665,11,0.6666666666666666,2.0,527.8690483446107,1583.6071450338322,4.0,4.666666666666667,10.0,4.0,0.0,0.0,1.0,0.2857142857142857,independent_bundle_oriented_travelers
True,False,usa,denver,DEN,39.858,-104.667,74.0,3.216974674880219,9,2,0,0,2,0,0,17.444444444444443,,21.0,,,0.0,,0.0,,2620.5,5241.0,0.0,,0.0,16.5,33,,0.0,,0.0,11.5,,0.0,0.0,0.0,1.0,,,senior_premium_hotel_only_couples
False,False,usa,nashville,BNA,36.124,-86.678,47.0,3.216974674880219,8,3,3,3,3,3,0,17.375,30.666666666666668,30.666666666666668,1.0,336.65000000000003,1009.95,14.7305,14.7305,18.205975672113453,828.6666666666666,2486.0,0.125,,0.0,3.3333333333333335,10,1.0,3.0,1845.6584760899389,5536.975428269817,7.0,4.0,8.0,4.0,0.0,0.0,1.0,0.3333333333333333,independent_frequent_travelers
True,False,usa,new york,LGA,40.777,-73.872,44.0,3.216974674880219,8,6,4,4,6,4,0,16.75,22.75,20.333333333333332,1.0,472.6,1890.4,,0.0,17.77518596650299,926.5,5559.0,0.125,118.4,118.4,5.5,33,1.0,4.0,2723.9610373142177,10895.84414925687,5.166666666666667,5.75,15.0,8.0,0.0,0.3333333333333333,1.0,0.3478260869565217,silver_adventurers
False,True,usa,lubbock,LBB,33.664,-101.823,40.0,3.216974674880219,8,4,3,3,4,3,0,11.5,17.666666666666668,17.5,1.0,225.38,676.1400000000001,27.774,27.774,17.799681371539318,738.5,2954.0,0.25,104.0,104.0,3.5,14,0.3333333333333333,1.0,1278.9377324768946,3836.813197430683,9.0,3.0,7.0,2.0,0.0,0.25,1.0,0.2222222222222222,married_couples
True,True,usa,long beach,LGB,33.818,-118.151,43.0,3.216974674880219,8,2,2,2,2,2,0,19.125,45.5,45.5,1.0,596.03,1192.06,,0.0,17.629919068949818,324.0,648.0,0.0,,0.0,2.5,5,0.5,1.0,3384.669260344795,6769.33852068959,6.5,3.0,3.0,3.0,0.0,0.0,1.0,0.5,family_oriented_mature_couples
False,True,usa,long beach,LGB,33.818,-118.151,30.0,3.216974674880219,8,2,0,0,2,0,1,41.625,,53.0,,,0.0,,0.0,,2365.0,2365.0,0.125,,0.0,11.0,11,,0.0,,0.0,14.0,,0.0,0.0,0.0,1.0,,,
True,False,canada,calgary,YYC,51.114,-114.02,52.0,3.216974674880219,8,3,3,3,2,2,0,24.0,37.333333333333336,50.0,1.0,538.5666666666667,1615.7,140.118,140.118,18.14132711397296,168.0,336.0,0.125,,0.0,2.5,5,0.3333333333333333,1.0,2948.883256035791,8846.649768107372,6.666666666666667,2.3333333333333335,4.0,3.0,0.3333333333333333,0.0,1.0,0.4285714285714285,
True,False,canada,toronto,YZD,43.742,-79.466,50.0,3.216974674880219,8,2,2,0,2,2,1,36.5,25.5,25.5,,,0.0,,0.0,,1072.0,1072.0,0.25,107.2,107.2,4.0,4,,0.0,,0.0,116.0,,0.0,0.0,0.0,0.0,0.0,,
False,False,usa,lubbock,LBB,33.664,-101.823,58.0,3.216974674880219,8,3,3,3,3,3,0,23.875,21.0,21.0,1.0,298.8,896.4000000000001,14.202,14.202,18.199677763360796,810.6666666666666,2432.0,0.25,10.6,10.6,5.0,15,0.3333333333333333,1.0,1618.108526679711,4854.3255800391335,5.666666666666667,6.0,15.0,3.0,0.0,0.0,1.0,0.1666666666666666,independent_frequent_travelers
True,True,usa,minneapolis,MSP,44.88,-93.217,52.0,3.216974674880219,8,1,1,1,1,1,1,22.125,121.0,121.0,1.0,283.94,567.88,,0.0,17.15471978997254,,0.0,0.125,,0.0,,0,1.0,2.0,1655.171308399754,3310.342616799508,7.0,9.0,12.0,6.0,0.0,0.0,1.0,0.3333333333333333,
True,True,usa,long beach,LGB,33.818,-118.151,45.0,3.216974674880219,9,6,5,5,5,4,1,47.888888888888886,35.2,39.4,1.3333333333333333,3653.506666666666,21921.039999999997,1003.005,1003.005,24.455569502361943,2450.5,9802.0,0.2222222222222222,,0.0,7.25,29,1.3333333333333333,8.0,3686.541545550082,22119.24927330049,45.42857142857143,5.333333333333333,20.0,12.0,0.1666666666666666,0.1666666666666666,1.0,0.375,
False,False,usa,san jose,SJC,37.362,-121.929,50.0,3.216974674880219,8,2,2,2,2,2,0,12.5,23.5,23.5,1.0,517.445,1034.89,,0.0,17.80391923363565,561.5,1123.0,0.0,,0.0,2.5,5,0.5,1.0,2830.465834388151,5660.931668776302,6.5,4.0,6.0,2.0,0.0,0.0,1.0,0.25,independent_frequent_travelers
False,False,canada,winnipeg,YAV,50.056,-97.032,26.0,3.216974674880219,9,1,1,0,1,1,0,15.444444444444445,21.0,21.0,,,0.0,,0.0,,298.0,298.0,0.1111111111111111,29.8,29.8,2.0,2,,0.0,,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,,
True,True,usa,el paso,ELP,31.807,-106.378,38.0,3.216974674880219,8,3,3,3,1,1,0,10.875,18.0,19.0,1.6666666666666667,941.87,2825.61,,0.0,28.755353094083755,315.0,315.0,0.0,,0.0,3.0,3,0.3333333333333333,1.0,1500.0989535181668,4500.2968605545,7.666666666666667,2.3333333333333335,6.0,1.0,0.6666666666666666,0.0,1.0,0.1428571428571428,family_oriented_mature_couples
True,False,usa,burlington,BTV,44.472,-73.153,60.0,3.216974674880219,8,2,1,1,1,0,0,9.0,14.0,11.0,1.0,51.18,51.18,5.118,5.118,17.54401714018688,1536.0,1536.0,0.125,,0.0,12.0,12,1.0,1.0,291.72338120193393,291.72338120193393,11.5,1.0,0.0,1.0,0.5,0.5,1.0,1.0,
True,True,usa,san diego,SAN,32.733,-117.189,40.0,3.216974674880219,8,5,5,5,5,5,0,18.5,25.4,25.4,1.2,712.556,3562.78,199.158,199.158,22.19005788617723,682.8,3414.0,0.125,,0.0,4.8,24,0.4,2.0,2777.5379084646415,13887.689542323207,6.8,5.6,21.0,7.0,0.0,0.0,1.0,0.25,family_oriented_mature_couples
True,False,usa,philadelphia,PNE,40.082,-75.011,50.0,3.216974674880219,10,1,1,1,1,1,0,12.4,20.0,20.0,3.0,3935.94,3935.94,,0.0,54.235200622166786,3750.0,3750.0,0.0,,0.0,5.0,5,0.0,0.0,2419.056230915412,2419.056230915412,8.0,6.0,4.0,2.0,0.0,0.0,1.0,0.3333333333333333,silver_adventurers
True,False,usa,montgomery,MXF,32.379,-86.362,46.0,3.216974674880219,8,2,2,2,2,2,0,12.25,23.5,23.5,1.0,498.61,997.22,,0.0,17.715952270847065,420.5,841.0,0.0,,0.0,3.5,7,1.0,2.0,2809.236313706832,5618.472627413664,6.0,4.5,5.0,4.0,0.0,0.0,1.0,0.4444444444444444,silver_adventurers
True,False,usa,seattle,BFI,47.53,-122.302,26.0,3.216974674880219,8,0,0,0,0,0,0,9.5,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_senior_couples
False,False,usa,tulsa,TUL,36.198,-95.888,44.0,3.216974674880219,9,3,2,2,3,2,0,25.333333333333332,46.5,38.333333333333336,2.0,981.85,1963.7,43.24700000000001,43.24700000000001,37.14641010324449,686.0,2058.0,0.1111111111111111,,0.0,2.6666666666666665,8,0.5,1.0,1566.3246741113626,3132.649348222725,6.333333333333333,3.5,5.0,2.0,0.0,0.3333333333333333,1.0,0.2857142857142857,independent_frequent_travelers
False,False,canada,london,YXU,43.036,-81.154,37.0,3.216974674880219,8,2,2,2,2,2,0,16.25,24.0,24.0,1.0,506.3,1012.6,29.660000000000004,29.660000000000004,17.051822722775345,958.0,1916.0,0.125,,0.0,4.0,8,1.0,2.0,2956.025953098034,5912.051906196068,7.0,4.5,7.0,2.0,0.0,0.0,1.0,0.2222222222222222,independent_bundle_oriented_travelers
False,False,usa,san jose,SJC,37.362,-121.929,50.0,3.216974674880219,8,4,4,4,4,4,0,18.875,26.5,26.5,1.25,422.64,1690.56,,0.0,22.937869112121483,397.25,1589.0,0.25,148.35,296.7,1.25,5,0.5,2.0,1787.2257319683108,7148.902927873243,8.0,2.0,6.0,2.0,0.0,0.0,1.0,0.25,independent_frequent_travelers
True,True,usa,cleveland,CLE,41.412,-81.85,44.0,3.216974674880219,8,1,1,1,1,1,0,8.875,19.0,19.0,2.0,828.62,828.62,,0.0,34.20495598856356,828.0,828.0,0.0,,0.0,3.0,3,0.0,0.0,1211.257222896368,1211.257222896368,11.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,family_oriented_mature_couples
False,False,usa,phoenix,LUF,33.535,-112.383,25.0,3.216974674880219,8,2,0,0,2,0,0,12.125,,10.0,,,0.0,,0.0,,831.0,1662.0,0.0,,0.0,13.0,26,,0.0,,0.0,9.0,,0.0,0.0,0.0,1.0,,,young_premium_hotel_only_travelers
True,True,canada,quebec,YQB,46.788,-71.398,39.0,3.216974674880219,8,3,3,2,3,3,0,13.125,24.333333333333332,24.333333333333332,1.0,301.70666666666665,905.12,,0.0,14.716571643351609,484.3333333333333,1453.0,0.0,,0.0,2.3333333333333335,7,0.0,0.0,1989.5844304029624,5968.753291208886,7.666666666666667,3.5,5.0,2.0,0.0,0.0,0.6666666666666666,0.2857142857142857,
True,True,canada,gatineau,YND,45.521,-75.564,57.0,3.216974674880219,8,2,1,1,2,1,0,15.5,23.0,17.5,1.0,644.53,644.53,,0.0,16.862995650402603,4344.0,8688.0,0.0,,0.0,5.0,10,1.0,1.0,3822.155999812595,3822.155999812595,5.5,3.0,2.0,1.0,0.0,0.5,1.0,0.3333333333333333,
True,False,usa,columbus,CMH,39.998,-82.892,40.0,3.216974674880219,8,3,2,2,3,2,0,16.5,18.0,17.333333333333332,1.0,369.395,738.79,,0.0,18.237642084681575,1498.0,4494.0,0.0,,0.0,6.666666666666667,20,0.0,0.0,1884.413913754923,3768.827827509846,6.333333333333333,6.0,8.0,4.0,0.0,0.3333333333333333,1.0,0.3333333333333333,
True,False,usa,atlanta,ATL,33.64,-84.427,49.0,3.216974674880219,8,3,3,2,3,3,0,26.25,24.666666666666668,24.666666666666668,1.0,151.04333333333332,453.13,,0.0,15.50007416242896,288.3333333333333,865.0,0.125,43.2,43.2,2.0,6,0.6666666666666666,2.0,906.5815365612626,2719.744609683788,5.666666666666667,2.5,3.0,2.0,0.0,0.0,0.6666666666666666,0.4,silver_adventurers
False,False,usa,dallas,DAL,32.847,-96.852,45.0,3.216974674880219,8,3,3,3,3,3,0,15.25,20.666666666666668,20.666666666666668,1.0,344.5566666666667,1033.67,,0.0,18.365759723215472,311.6666666666667,935.0,0.0,,0.0,2.3333333333333335,7,0.6666666666666666,2.0,1873.4191020476771,5620.257306143031,11.333333333333334,3.3333333333333335,8.0,2.0,0.0,0.0,1.0,0.2,
False,False,usa,new york,LGA,40.777,-73.872,51.0,3.216974674880219,8,4,4,4,4,4,1,55.375,43.75,43.75,1.6,356.832,1784.16,,0.0,27.913078493796995,584.6666666666666,1754.0,0.25,112.2,112.2,2.3333333333333335,7,0.6,3.0,807.497652085208,4037.48826042604,6.8,3.2,14.0,2.0,0.0,0.0,1.0,0.125,
True,False,usa,new york,LGA,40.777,-73.872,37.0,3.216974674880219,9,2,2,2,2,2,0,12.666666666666666,21.5,21.5,1.0,525.34,1050.68,,0.0,16.695097065726106,380.0,760.0,0.0,,0.0,2.0,4,1.0,2.0,3046.872487101902,6093.744974203804,8.5,2.0,4.0,0.0,0.0,0.0,1.0,0.0,silver_adventurers
True,True,usa,san francisco,SFO,37.619,-122.375,43.0,3.216974674880219,8,4,4,4,3,3,0,18.875,27.0,32.0,1.0,495.535,1982.14,,0.0,16.577566363009822,1320.0,3960.0,0.25,36.650000000000006,73.30000000000001,6.666666666666667,20,0.5,2.0,2992.63859475413,11970.554379016516,9.25,7.75,21.0,10.0,0.25,0.0,1.0,0.3225806451612903,family_oriented_mature_couples
True,False,usa,san diego,SAN,32.733,-117.189,59.0,3.216974674880219,8,1,1,1,0,0,0,15.5,42.0,,1.0,333.46,333.46,,0.0,17.530355496525697,,0.0,0.0,,0.0,,0,1.0,1.0,1902.1861825111744,1902.1861825111744,11.0,5.0,3.0,2.0,1.0,0.0,1.0,0.4,
True,False,usa,austin,AUS,30.194,-97.67,59.0,3.216974674880219,8,1,1,1,1,1,0,7.625,24.0,24.0,1.0,327.66,327.66,,0.0,18.967380530676504,252.0,252.0,0.0,,0.0,2.0,2,1.0,1.0,1727.4920987116056,1727.4920987116056,5.0,3.0,2.0,1.0,0.0,0.0,1.0,0.3333333333333333,silver_adventurers
True,True,usa,cleveland,CLE,41.412,-81.85,53.0,3.216974674880219,8,3,2,2,2,1,0,10.625,19.5,17.0,1.5,402.56500000000005,805.1300000000001,,0.0,28.077840584448836,1008.0,2016.0,0.125,243.59999999999997,243.59999999999997,5.5,11,0.5,1.0,795.1894400806106,1590.378880161221,13.333333333333334,3.5,5.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,family_oriented_mature_couples
True,True,usa,wichita,ICT,37.65,-97.433,41.0,3.216974674880219,8,1,1,1,1,1,0,12.875,23.0,23.0,1.0,367.25,367.25,,0.0,17.782865348180877,882.0,882.0,0.0,,0.0,3.0,3,0.0,0.0,2065.190242457571,2065.190242457571,7.0,4.0,3.0,1.0,0.0,0.0,1.0,0.25,family_oriented_mature_couples
True,True,usa,chicago,ORD,41.979,-87.904,20.0,3.216974674880219,8,0,0,0,0,0,0,9.0,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,
True,False,usa,new york,LGA,40.777,-73.872,43.0,3.216974674880219,8,4,4,4,3,3,0,12.875,18.0,20.666666666666668,1.75,1239.41,4957.64,87.66066666666667,262.982,31.412546020687067,234.66666666666663,704.0,0.375,,0.0,1.6666666666666667,5,0.5,2.0,2392.342605213505,9569.37042085402,6.75,1.75,6.0,1.0,0.25,0.0,1.0,0.1428571428571428,
False,False,usa,phoenix,PHX,33.434,-112.008,28.0,3.216974674880219,8,3,3,3,1,1,0,21.75,19.0,24.0,1.3333333333333333,1076.06,3228.18,29.1515,29.1515,23.805157028609244,274.0,274.0,0.125,,0.0,1.0,1,0.6666666666666666,2.0,3127.869401249786,9383.608203749358,8.666666666666666,1.3333333333333333,3.0,1.0,0.6666666666666666,0.0,1.0,0.25,independent_frequent_travelers
False,True,usa,las vegas,LAS,36.08,-115.152,34.0,3.216974674880219,8,5,5,5,5,5,0,24.125,32.4,32.4,1.0,458.362,2291.81,,0.0,17.781653919772946,577.8,2889.0,0.125,123.0,123.0,3.0,15,0.4,2.0,2603.966482836404,13019.83241418202,8.8,3.8,14.0,5.0,0.0,0.0,1.0,0.2631578947368421,married_couples
False,False,usa,new york,LGA,40.777,-73.872,58.0,3.216974674880219,8,3,2,2,3,2,0,18.625,32.0,26.333333333333332,2.0,2888.22,5776.44,,0.0,34.80265482229308,7290.0,21870.0,0.0,,0.0,9.0,27,0.5,1.0,1819.0612116335765,3638.122423267153,8.666666666666666,9.5,15.0,4.0,0.0,0.3333333333333333,1.0,0.2105263157894736,independent_frequent_travelers
False,False,canada,calgary,YYC,51.114,-114.02,19.0,3.216974674880219,8,1,0,0,1,0,0,13.25,,26.0,,,0.0,,0.0,,930.0,930.0,0.0,,0.0,10.0,10,,0.0,,0.0,4.0,,0.0,0.0,0.0,1.0,,,
True,False,usa,san diego,NZY,32.699,-117.215,45.0,3.216974674880219,9,3,3,3,3,3,0,11.0,21.666666666666668,21.666666666666668,1.3333333333333333,845.1633333333334,2535.49,100.31900000000002,100.31900000000002,24.51220911110939,530.0,1590.0,0.1111111111111111,,0.0,2.6666666666666665,8,0.6666666666666666,2.0,1915.625445515476,5746.876336546428,7.333333333333333,3.0,5.0,4.0,0.0,0.0,1.0,0.4444444444444444,silver_adventurers
False,False,usa,los angeles,LAX,33.942,-118.408,40.0,3.216974674880219,8,5,4,4,5,4,0,18.875,28.0,24.4,1.25,325.66499999999996,1302.66,,0.0,24.203197654160213,1785.6,8928.0,0.0,,0.0,4.0,20,0.0,0.0,1502.6210069878462,6010.484027951385,6.2,4.75,13.0,6.0,0.0,0.2,1.0,0.3157894736842105,independent_frequent_travelers
False,False,usa,phoenix,LUF,33.535,-112.383,43.0,3.216974674880219,8,2,2,2,2,2,0,11.125,19.0,19.0,1.0,1170.435,2340.87,,0.0,18.10684390750583,850.5,1701.0,0.125,39.15,39.15,9.0,18,0.5,1.0,6325.017975087105,12650.03595017421,86.5,10.0,16.0,4.0,0.0,0.0,1.0,0.2,independent_frequent_travelers
True,True,canada,gatineau,YND,45.521,-75.564,51.0,3.216974674880219,8,4,4,4,4,4,0,19.0,27.0,27.0,1.0,158.21,632.84,6.456,6.456,17.730504727928928,301.75,1207.0,0.125,,0.0,2.25,9,0.25,1.0,911.504833049388,3646.019332197552,7.0,3.0,8.0,4.0,0.0,0.0,1.0,0.3333333333333333,
False,False,usa,long beach,LGB,33.818,-118.151,50.0,3.216974674880219,8,4,4,3,2,2,0,18.0,23.25,29.0,1.75,2888.3199999999997,11553.28,59.605,59.605,27.33612626835781,95.0,190.0,0.125,,0.0,1.0,2,0.75,3.0,2850.723358006754,11402.893432027016,4.5,3.3333333333333335,7.0,3.0,0.5,0.0,0.75,0.3,
False,False,usa,new york,JFK,40.64,-73.779,34.0,3.216974674880219,8,4,4,4,4,4,0,17.625,19.25,19.25,1.0,376.39,1505.56,47.712,47.712,17.35018653108985,653.25,2613.0,0.125,,0.0,3.75,15,1.0,4.0,2165.105029648412,8660.420118593647,5.25,4.5,14.0,4.0,0.0,0.0,1.0,0.2222222222222222,independent_frequent_travelers
False,False,usa,new york,JFK,40.64,-73.779,27.0,3.216974674880219,9,1,0,0,1,0,0,23.0,,22.0,,,0.0,,0.0,,1136.0,1136.0,0.1111111111111111,227.2,227.2,8.0,8,,0.0,,0.0,8.0,,0.0,0.0,0.0,1.0,,,young_premium_hotel_only_travelers
False,False,usa,riverside,RIV,33.881,-117.259,19.0,3.216974674880219,8,0,0,0,0,0,0,11.125,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_young_non_travelers
False,False,canada,winnipeg,YAV,50.056,-97.032,38.0,3.216974674880219,8,4,4,0,4,4,0,17.25,24.0,24.0,,,0.0,,0.0,,529.5,2118.0,0.125,,0.0,2.0,8,,0.0,,0.0,5.75,,0.0,0.0,0.0,0.0,0.0,,
True,True,usa,mobile,BFM,30.626,-88.068,57.0,3.216974674880219,8,2,2,2,2,2,0,14.125,21.5,21.5,2.0,1481.505,2963.01,,0.0,34.49100814531382,2932.0,5864.0,0.0,,0.0,6.0,12,1.5,3.0,1761.017707504022,3522.035415008044,7.5,6.5,10.0,3.0,0.0,0.0,1.0,0.2307692307692307,family_oriented_mature_couples
False,False,usa,columbus,LCK,39.814,-82.928,36.0,3.216974674880219,8,4,4,3,3,3,0,14.125,18.75,20.666666666666668,1.0,159.815,639.26,,0.0,16.149343446721538,1205.6666666666667,3617.0,0.0,,0.0,6.333333333333333,19,0.25,1.0,1184.9153809916584,4739.6615239666335,7.75,3.6666666666666665,8.0,3.0,0.25,0.0,0.75,0.2727272727272727,independent_frequent_travelers
False,False,canada,montreal,YUL,45.468,-73.741,23.0,3.216974674880219,8,0,0,0,0,0,0,15.0,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,
True,False,usa,milwaukee,MKE,42.947,-87.896,86.0,3.216974674880219,8,1,1,1,1,1,1,15.625,54.0,54.0,2.0,747.66,1495.32,74.766,74.766,36.925099793976514,,0.0,0.25,,0.0,,0,1.0,2.0,1012.400784522678,2024.801569045356,101.5,14.0,20.0,8.0,0.0,0.0,1.0,0.2857142857142857,
False,False,usa,seattle,BFI,47.53,-122.302,40.0,3.216974674880219,8,3,2,2,2,1,0,13.0,21.0,23.5,1.0,668.39,1336.78,,0.0,17.584333506143736,2193.0,4386.0,0.0,,0.0,11.5,23,0.5,1.0,3795.132998088586,7590.265996177173,7.0,7.5,10.0,5.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,independent_frequent_travelers
True,True,canada,toronto,YYZ,43.677,-79.631,38.0,3.216974674880219,8,4,4,4,3,3,0,20.625,18.5,18.333333333333332,2.0,13016.2775,52065.11,26.214,26.214,36.20325815054553,811.3333333333334,2434.0,0.125,,0.0,5.0,15,1.5,6.0,3549.560964626652,14198.243858506608,60.75,7.5,20.0,10.0,0.25,0.0,1.0,0.3333333333333333,
False,False,usa,houston,EFD,29.607,-95.159,38.0,3.216974674880219,8,5,5,5,5,5,0,18.375,26.8,26.8,1.4,952.702,4763.51,,0.0,26.607220144892096,922.8,4614.0,0.0,,0.0,2.6,13,0.4,2.0,1345.0178525351507,6725.089262675754,5.8,3.6,11.0,7.0,0.0,0.0,1.0,0.3888888888888889,
