user_id,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,age,account_age,total_sesions,total_trips,flight_bookings,return_flight_bookings,hotel_bookings,combo_bookings,cancellations,avg_page_clicks,avg_page_clicks_flight_booked,avg_page_clicks_hotel_booked,avg_seats_booked,avg_flight_amount,total_flight_amount,avg_flight_discount,total_flight_discount,avg_cents_km_flown,avg_hotel_amount,total_hotel_amount,discount_sensitivity,avg_hotel_discount,total_hotel_discount,avg_hotel_nights,total_hotel_nights,avg_checked_bags,total_checked_bags,avg_distance_flown,total_distance_flown,avg_trip_lead_time,avg_trip_duration,weekdays_travelled,weekends_travelled,pct_only_flight_booked,pct_only_hotel_booked,pct_return_flight_booked,weekends_ratio
550110,1969-11-07,F,True,False,canada,halifax,YHZ,44.881,-63.509,2023-01-24,56.0,3.189596167008898,9,3,3,3,3,3,1,30.22222222222222,52.666666666666664,52.666666666666664,1.0,539.2874999999999,2157.1499999999996,,0.0,16.777241175192493,951.0,1902.0,0.1111111111111111,,0.0,7.5,15,0.75,3.0,3135.648689731106,12542.594758924424,5.75,5.0,16.0,4.0,0.0,0.0,1.0,0.2
550134,1979-09-23,F,True,False,usa,fresno,FAT,36.776,-119.718,2023-01-24,46.0,3.189596167008898,8,2,2,2,2,2,0,14.5,27.0,27.0,1.0,450.35,900.7,,0.0,18.382147307378503,409.5,819.0,0.125,70.60000000000001,70.60000000000001,1.5,3,0.0,0.0,2365.7524659436062,4731.5049318872125,6.0,2.0,2.0,2.0,0.0,0.0,1.0,0.5
550193,1963-12-23,F,True,True,usa,riverside,RIV,33.881,-117.259,2023-01-24,62.0,3.189596167008898,8,1,0,0,1,0,0,25.375,,24.0,,,0.0,,0.0,,128.0,128.0,0.125,12.8,12.8,2.0,2,,0.0,,0.0,9.0,,0.0,0.0,0.0,1.0,,
550200,1980-07-15,F,True,True,usa,corpus christi,CRP,27.77,-97.501,2023-01-24,45.0,3.189596167008898,8,2,2,2,2,2,0,21.375,44.5,44.5,1.0,302.08,604.16,28.0585,28.0585,16.8737119342305,2128.0,4256.0,0.125,,0.0,7.0,14,0.5,1.0,1714.2196532871192,3428.4393065742383,6.5,7.5,11.0,4.0,0.0,0.0,1.0,0.26666666666666666
550202,1996-04-08,F,False,False,canada,calgary,YYC,51.114,-114.02,2023-01-24,29.0,3.189596167008898,8,5,5,5,4,4,0,23.5,27.2,30.25,1.2,1003.924,5019.62,,0.0,21.18898542473092,449.25,1797.0,0.0,,0.0,4.0,16,0.2,1.0,3744.7753575911447,18723.876787955724,68.8,4.0,14.0,6.0,0.2,0.0,1.0,0.3
550221,1985-08-07,F,True,False,usa,austin,AUS,30.194,-97.67,2023-01-24,40.0,3.189596167008898,9,3,3,3,3,3,0,13.333333333333334,20.333333333333332,20.333333333333332,1.3333333333333333,1037.5166666666667,3112.55,70.5435,70.5435,25.540522509998734,620.0,1860.0,0.1111111111111111,,0.0,2.3333333333333335,7,0.6666666666666666,2.0,2493.1860245280673,7479.558073584202,8.333333333333334,2.3333333333333335,7.0,0.0,0.0,0.0,1.0,0.0
550222,1989-07-11,F,False,False,usa,indianapolis,IND,39.717,-86.294,2023-01-24,36.0,3.189596167008898,8,3,3,3,3,3,0,16.625,21.0,21.0,1.0,497.48,1492.44,53.566,53.566,18.734141585614335,1104.6666666666667,3314.0,0.125,,0.0,3.6666666666666665,11,1.0,3.0,2658.805605288831,7976.4168158664925,9.0,4.0,8.0,4.0,0.0,0.0,1.0,0.3333333333333333
550229,1986-05-11,F,False,False,canada,edmonton,YEG,53.31,-113.58,2023-01-24,39.0,3.189596167008898,8,3,3,3,3,3,0,12.375,24.666666666666668,24.666666666666668,1.3333333333333333,878.7766666666666,2636.33,,0.0,23.741245945942257,333.6666666666667,1001.0,0.0,,0.0,2.6666666666666665,8,0.3333333333333333,1.0,2648.2301333548735,7944.690400064621,7.666666666666667,3.3333333333333335,8.0,2.0,0.0,0.0,1.0,0.2
550233,1984-05-11,F,False,False,usa,fayetteville,POB,35.171,-79.014,2023-01-24,41.0,3.189596167008898,8,4,4,4,4,4,0,24.875,36.75,36.75,1.0,280.7225,1122.89,17.965,17.965,16.891059063478004,1292.0,5168.0,0.125,,0.0,3.5,14,0.75,3.0,1662.3300951970207,6649.320380788083,5.75,4.0,9.0,7.0,0.0,0.0,1.0,0.4375
550298,2000-05-02,F,False,False,usa,las vegas,LSV,36.236,-115.034,2023-01-24,25.0,3.189596167008898,8,1,0,0,1,0,0,19.0,,19.0,,,0.0,,0.0,,528.0,528.0,0.0,,0.0,8.0,8,,0.0,,0.0,5.0,,0.0,0.0,0.0,1.0,,
550300,1971-10-07,F,True,False,usa,dallas,DAL,32.847,-96.852,2023-01-24,54.0,3.189596167008898,9,4,4,4,4,4,0,14.444444444444445,23.75,23.75,1.5,741.0225,2964.09,3.7535,3.7535,28.665947132250235,280.75,1123.0,0.1111111111111111,,0.0,2.0,8,0.0,0.0,968.5876441912699,3874.3505767650795,6.75,2.75,7.0,4.0,0.0,0.0,1.0,0.36363636363636365
550317,1980-12-22,F,True,True,canada,toronto,YZD,43.742,-79.466,2023-01-24,45.0,3.189596167008898,8,3,1,0,3,1,0,10.375,35.0,18.333333333333332,,,0.0,,0.0,,1811.0,5433.0,0.25,500.5,1001.0,7.0,21,,0.0,,0.0,8.333333333333334,,0.0,0.0,0.0,0.6666666666666666,0.0,
550400,1951-06-09,F,True,False,usa,new york,JFK,40.64,-73.779,2023-01-24,74.0,3.189596167008898,8,2,2,2,1,1,1,29.5,18.5,21.0,1.6666666666666667,2957.7933333333335,8873.380000000001,635.532,635.532,30.07053771108619,1656.0,1656.0,0.25,,0.0,8.0,8,0.6666666666666666,2.0,4650.941672602189,13952.825017806568,188.33333333333334,10.333333333333334,23.0,8.0,0.5,0.0,1.0,0.25806451612903225
550421,1979-02-20,F,True,False,usa,orlando,MCO,28.429,-81.316,2023-01-24,47.0,3.189596167008898,8,1,1,1,1,1,0,11.375,28.0,28.0,1.0,244.44,244.44,,0.0,16.089625372823168,292.0,292.0,0.0,,0.0,2.0,2,0.0,0.0,1519.239847640463,1519.239847640463,11.0,3.0,1.0,2.0,0.0,0.0,1.0,0.6666666666666666
550426,1974-08-01,F,True,True,canada,windsor,YQG,42.276,-82.956,2023-01-24,51.0,3.189596167008898,9,4,3,3,4,3,0,15.777777777777779,28.0,27.0,1.0,101.48333333333333,304.45,19.5485,39.097,18.321372634428275,1651.0,6604.0,0.2222222222222222,17.1,17.1,7.5,30,0.0,0.0,529.3187113177227,1587.9561339531679,6.75,4.0,10.0,2.0,0.0,0.25,1.0,0.16666666666666666
550442,1996-08-20,F,False,False,usa,new york,JFK,40.64,-73.779,2023-01-24,29.0,3.189596167008898,8,2,1,1,2,1,0,16.5,26.0,24.0,1.0,402.35,402.35,,0.0,16.43210695151927,690.0,1380.0,0.0,,0.0,6.0,12,0.0,0.0,2448.5600123409604,2448.5600123409604,8.0,3.0,3.0,0.0,0.0,0.5,1.0,0.0
550455,1973-01-27,F,True,True,usa,jacksonville,NZC,30.219,-81.876,2023-01-24,53.0,3.189596167008898,8,2,1,1,2,1,0,11.125,19.0,15.0,1.0,715.94,715.94,,0.0,8.565826173468116,859.0,1718.0,0.0,,0.0,5.5,11,0.0,0.0,8358.096294523935,8358.096294523935,5.0,3.0,3.0,0.0,0.0,0.5,1.0,0.0
550459,1980-06-27,F,False,False,usa,tulsa,TUL,36.198,-95.888,2023-01-24,45.0,3.189596167008898,9,4,4,4,3,3,0,16.333333333333332,24.25,29.333333333333332,1.0,229.37,917.48,,0.0,17.741867561095823,599.6666666666666,1799.0,0.0,,0.0,4.666666666666667,14,0.5,2.0,1289.2079516656172,5156.831806662469,7.0,4.75,15.0,4.0,0.25,0.0,1.0,0.21052631578947367
550460,1979-01-21,F,False,False,usa,las vegas,LAS,36.08,-115.152,2023-01-24,47.0,3.189596167008898,8,4,3,2,4,3,0,15.875,30.333333333333332,25.25,1.0,539.2766666666666,1617.83,49.967999999999996,49.967999999999996,15.007459801152088,719.75,2879.0,0.25,193.60000000000002,193.60000000000002,5.0,20,0.0,0.0,3579.3357412079654,10738.007223623896,6.0,3.0,5.0,1.0,0.0,0.25,0.6666666666666666,0.16666666666666666
550482,2002-04-12,F,False,True,canada,windsor,YQG,42.276,-82.956,2023-01-24,23.0,3.189596167008898,8,0,0,0,0,0,0,7.625,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,
550506,1983-11-12,F,True,True,usa,montgomery,MXF,32.379,-86.362,2023-01-24,42.0,3.189596167008898,8,2,1,1,2,1,0,20.0,15.0,18.0,3.0,2543.43,2543.43,,0.0,46.20047151432069,4608.0,9216.0,0.125,621.0,621.0,5.0,10,1.0,1.0,1835.0678514984543,1835.0678514984543,5.0,5.0,4.0,1.0,0.0,0.5,1.0,0.2
550514,1986-04-06,F,True,True,usa,montgomery,MXF,32.379,-86.362,2023-01-24,39.0,3.189596167008898,8,2,1,1,1,0,1,13.375,25.0,12.0,3.0,2146.14,4292.28,,0.0,55.05179544600792,1620.0,1620.0,0.25,324.0,324.0,4.0,4,2.0,4.0,1299.4671548934482,2598.9343097868964,119.0,14.0,20.0,8.0,0.5,0.5,1.0,0.2857142857142857
550572,1966-02-08,F,True,True,usa,new york,LGA,40.777,-73.872,2023-01-24,60.0,3.189596167008898,9,3,2,2,3,2,0,12.777777777777779,21.0,19.666666666666668,2.0,3186.3350000000005,6372.670000000001,,0.0,35.00639386043134,490.3333333333333,1471.0,0.1111111111111111,91.2,91.2,3.3333333333333335,10,1.0,2.0,2228.793013434499,4457.586026868998,9.333333333333334,2.0,2.0,2.0,0.0,0.3333333333333333,1.0,0.5
550579,1977-12-25,F,True,True,usa,portland,PDX,45.589,-122.597,2023-01-24,48.0,3.189596167008898,8,5,5,4,3,3,0,19.25,20.4,26.0,1.4,2078.582,10392.91,671.2070000000001,1342.4140000000002,23.264996974557288,1168.0,3504.0,0.25,,0.0,6.0,18,1.2,6.0,4213.541237596279,21067.706187981392,57.6,9.5,29.0,9.0,0.4,0.0,0.8,0.23684210526315788
550599,1970-04-23,F,True,True,usa,mobile,BFM,30.626,-88.068,2023-01-24,55.0,3.189596167008898,8,2,2,2,0,0,0,18.625,28.0,,1.0,210.51999999999998,421.03999999999996,,0.0,17.419860041688768,,0.0,0.0,,0.0,,0,0.5,1.0,1237.2923585150265,2474.584717030053,6.0,3.5,5.0,2.0,1.0,0.0,1.0,0.2857142857142857
550627,1952-12-27,F,True,False,usa,philadelphia,PNE,40.082,-75.011,2023-01-24,73.0,3.189596167008898,9,1,1,1,0,0,0,8.444444444444445,15.0,,2.0,10106.4,10106.4,,0.0,36.0694259501043,,0.0,0.0,,0.0,,0,1.0,1.0,14009.649077837314,14009.649077837314,253.0,9.0,6.0,3.0,1.0,0.0,1.0,0.3333333333333333
550703,1955-07-06,F,True,False,usa,san jose,SJC,37.362,-121.929,2023-01-24,70.0,3.189596167008898,8,2,0,0,2,0,0,9.875,,12.0,,,0.0,,0.0,,3881.0,7762.0,0.0,,0.0,10.5,21,,0.0,,0.0,3.5,,0.0,0.0,0.0,1.0,,
550711,2006-10-11,F,False,False,usa,new york,LGA,40.777,-73.872,2023-01-24,19.0,3.189596167008898,8,1,1,0,1,1,0,18.25,35.0,35.0,1.0,44.93,44.93,,0.0,8.511622534681019,503.0,503.0,0.0,,0.0,1.0,1,0.0,0.0,527.8664533927642,527.8664533927642,5.0,,0.0,0.0,0.0,0.0,0.0,
550752,1975-01-19,F,True,True,usa,charlotte,CLT,35.214,-80.943,2023-01-24,51.0,3.189596167008898,10,2,2,2,2,2,0,10.9,25.0,25.0,1.0,529.845,1059.69,,0.0,15.495725103711775,176.0,352.0,0.0,,0.0,4.0,8,0.0,0.0,3419.2978802462326,6838.595760492465,5.0,4.0,5.0,3.0,0.0,0.0,1.0,0.375
550754,1971-12-02,F,True,True,usa,tulsa,TUL,36.198,-95.888,2023-01-24,54.0,3.189596167008898,10,3,3,2,3,3,0,14.6,24.333333333333332,24.333333333333332,1.0,186.56000000000003,559.6800000000001,7.976000000000001,7.976000000000001,14.95847775589858,1409.6666666666667,4229.0,0.1,,0.0,5.666666666666667,17,0.3333333333333333,1.0,1433.5348526640184,4300.604557992056,6.0,6.5,10.0,3.0,0.0,0.0,0.6666666666666666,0.23076923076923078
550796,1990-02-26,F,False,True,usa,san diego,NZY,32.699,-117.215,2023-01-24,36.0,3.189596167008898,8,4,1,1,3,0,0,10.25,10.0,11.0,2.0,1229.26,1229.26,245.852,245.852,36.11031813782686,1780.0,5340.0,0.25,131.4,131.4,6.0,18,1.0,1.0,1702.0896843225344,1702.0896843225344,76.0,12.0,10.0,2.0,0.25,0.75,1.0,0.16666666666666666
550804,1977-08-10,M,True,True,usa,dallas,DAL,32.847,-96.852,2023-01-24,48.0,3.189596167008898,8,1,1,1,1,1,0,11.75,23.0,23.0,1.0,435.62,435.62,,0.0,18.34138897831491,180.0,180.0,0.0,,0.0,1.0,1,0.0,0.0,2375.0654899420924,2375.0654899420924,6.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0
550805,1983-12-07,F,False,False,usa,san francisco,SFO,37.619,-122.375,2023-01-24,42.0,3.189596167008898,8,6,5,4,4,3,0,16.625,21.8,22.75,1.0,248.192,1240.96,25.568,25.568,15.520178457646244,588.5,2354.0,0.125,,0.0,4.0,16,0.8,4.0,1720.795905593114,8603.97952796557,7.166666666666667,3.0,10.0,2.0,0.3333333333333333,0.16666666666666666,0.8,0.16666666666666666
550830,1946-05-11,F,True,False,usa,atlanta,ATL,33.64,-84.427,2023-01-25,79.0,3.186858316221766,8,1,0,0,1,0,1,40.5,,88.0,,,0.0,,0.0,,,0.0,0.125,,0.0,,0,,0.0,,0.0,10.0,,0.0,0.0,0.0,1.0,,
550868,1976-06-13,F,True,False,usa,jacksonville,NIP,30.236,-81.681,2023-01-25,49.0,3.186858316221766,8,1,1,1,1,1,0,7.125,22.0,22.0,1.0,141.38,141.38,,0.0,17.61861241171131,628.0,628.0,0.0,,0.0,2.0,2,0.0,0.0,802.4468482320603,802.4468482320603,5.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0
550871,1976-04-22,F,True,True,usa,san antonio,RND,29.529,-98.279,2023-01-25,49.0,3.186858316221766,8,3,3,3,3,3,0,16.0,23.333333333333332,23.333333333333332,1.0,403.65333333333336,1210.96,,0.0,17.658455660073965,415.0,1245.0,0.0,,0.0,2.3333333333333335,7,0.3333333333333333,1.0,2315.122667058105,6945.3680011743145,9.0,2.6666666666666665,3.0,5.0,0.0,0.0,1.0,0.625
550887,2006-11-20,F,False,True,usa,new york,LGA,40.777,-73.872,2023-01-25,19.0,3.186858316221766,9,2,0,0,2,0,0,15.333333333333334,,52.0,,,0.0,,0.0,,2572.5,5145.0,0.0,,0.0,15.0,30,,0.0,,0.0,7.0,,0.0,0.0,0.0,1.0,,
550904,1977-04-13,F,True,False,usa,new york,JFK,40.64,-73.779,2023-01-25,48.0,3.186858316221766,9,5,5,5,5,5,0,15.222222222222221,22.2,22.2,1.2,898.6020000000001,4493.01,323.24600000000004,323.24600000000004,21.925050984914947,538.8,2694.0,0.1111111111111111,,0.0,2.2,11,0.4,2.0,2249.2353858058514,11246.176929029258,6.4,2.6,8.0,5.0,0.0,0.0,1.0,0.38461538461538464
550973,1980-10-13,F,False,False,usa,detroit,YIP,42.238,-83.53,2023-01-25,45.0,3.186858316221766,10,4,4,4,4,4,0,13.2,21.25,21.25,1.0,165.95999999999998,663.8399999999999,33.234,33.234,18.766111375366354,128.75,515.0,0.1,,0.0,1.5,6,0.75,3.0,893.1833411584696,3572.7333646338784,7.0,2.5,7.0,3.0,0.0,0.0,1.0,0.3
550985,1976-10-27,F,False,False,usa,laredo,LRD,27.544,-99.461,2023-01-25,49.0,3.186858316221766,8,2,2,2,2,2,0,11.5,18.5,18.5,2.0,2366.625,4733.25,,0.0,34.56820602695416,384.0,768.0,0.25,26.250000000000004,52.50000000000001,4.0,8,0.0,0.0,2763.941522608963,5527.883045217926,6.5,4.0,6.0,2.0,0.0,0.0,1.0,0.25
551023,1967-09-02,F,False,False,usa,denver,DEN,39.858,-104.667,2023-01-25,58.0,3.186858316221766,8,4,4,4,2,2,1,38.0,21.25,30.5,1.0,799.668,3998.34,45.181000000000004,45.181000000000004,18.487657459587528,619.0,1238.0,0.25,,0.0,3.5,7,0.4,2.0,4353.381042486671,21766.905212433354,104.6,5.6,20.0,8.0,0.5,0.0,1.0,0.2857142857142857
551032,1988-06-18,F,False,False,usa,new york,JFK,40.64,-73.779,2023-01-25,37.0,3.186858316221766,8,3,3,3,3,3,0,15.875,20.0,20.0,1.0,272.49333333333334,817.48,,0.0,17.337249106424014,822.6666666666666,2468.0,0.125,109.19999999999999,109.19999999999999,6.333333333333333,19,0.3333333333333333,1.0,1607.1087643246467,4821.32629297394,6.333333333333333,7.0,16.0,5.0,0.0,0.0,1.0,0.23809523809523808
551042,1978-10-14,F,True,False,usa,los angeles,LAX,33.942,-118.408,2023-01-25,47.0,3.186858316221766,8,5,3,3,5,3,0,16.75,21.666666666666668,18.8,1.0,550.3333333333334,1651.0,153.026,153.026,17.972281892293733,509.4,2547.0,0.25,36.6,36.6,3.2,16,0.3333333333333333,1.0,3033.87242709714,9101.617281291421,9.0,2.6666666666666665,7.0,1.0,0.0,0.4,1.0,0.125
551051,1975-09-15,F,False,True,canada,london,YXU,43.036,-81.154,2023-01-25,50.0,3.186858316221766,8,1,0,0,1,0,0,11.25,,12.0,,,0.0,,0.0,,630.0,630.0,0.125,63.0,63.0,9.0,9,,0.0,,0.0,4.0,,0.0,0.0,0.0,1.0,,
551088,1977-11-22,F,False,False,usa,san jose,SJC,37.362,-121.929,2023-01-25,48.0,3.186858316221766,9,5,3,3,5,3,0,18.11111111111111,28.333333333333332,23.8,1.6666666666666667,2346.44,7039.32,,0.0,27.0376986252307,1545.6,7728.0,0.0,,0.0,4.2,21,0.0,0.0,4061.4538857634393,12184.361657290317,7.6,5.0,11.0,4.0,0.0,0.4,1.0,0.26666666666666666
551116,1984-08-09,F,False,False,canada,ottawa,YOW,45.323,-75.669,2023-01-25,41.0,3.186858316221766,8,2,2,2,2,2,0,8.375,17.0,17.0,1.0,553.2249999999999,1106.4499999999998,,0.0,17.283951174343976,1492.0,2984.0,0.0,,0.0,6.5,13,1.0,2.0,3236.3224188995755,6472.644837799151,8.5,6.5,10.0,3.0,0.0,0.0,1.0,0.23076923076923078
551166,1992-10-03,F,True,False,usa,los angeles,LAX,33.942,-118.408,2023-01-25,33.0,3.186858316221766,8,2,1,1,2,1,0,13.375,36.0,29.0,1.0,497.99,497.99,49.79900000000001,49.79900000000001,17.677161743563158,1085.0,2170.0,0.125,,0.0,5.5,11,1.0,1.0,2817.1377691972225,2817.1377691972225,4.0,5.0,4.0,1.0,0.0,0.5,1.0,0.2
551210,2006-10-21,F,False,True,usa,newport news,PHF,37.132,-76.493,2023-01-25,19.0,3.186858316221766,8,0,0,0,0,0,0,13.875,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,
551211,1995-10-12,F,True,True,usa,tulsa,TUL,36.198,-95.888,2023-01-25,30.0,3.186858316221766,8,0,0,0,0,0,0,10.75,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,
551217,1986-07-03,F,False,False,usa,dallas,DAL,32.847,-96.852,2023-01-25,39.0,3.186858316221766,8,4,4,4,4,4,0,30.5,23.25,23.25,1.0,301.69000000000005,1206.7600000000002,72.87,72.87,18.90624374174305,871.25,3485.0,0.125,,0.0,6.5,26,0.25,1.0,1596.3261813651725,6385.30472546069,6.0,7.0,20.0,8.0,0.0,0.0,1.0,0.2857142857142857
551237,1980-12-17,F,False,False,usa,tulsa,TUL,36.198,-95.888,2023-01-25,45.0,3.186858316221766,8,2,2,2,1,1,0,10.625,18.0,20.0,1.0,307.395,614.79,,0.0,18.171151079761607,226.0,226.0,0.0,,0.0,2.0,2,0.5,1.0,1686.6435026085671,3373.2870052171343,4.5,3.5,7.0,0.0,0.5,0.0,1.0,0.0
551241,1995-05-02,M,False,False,usa,los angeles,LAX,33.942,-118.408,2023-01-25,30.0,3.186858316221766,8,3,2,2,2,1,0,14.5,29.0,29.5,1.0,507.57500000000005,1015.1500000000001,,0.0,17.272471842490294,712.5,1425.0,0.0,,0.0,4.5,9,0.5,1.0,2961.6477968303047,5923.2955936606095,9.666666666666666,3.5,6.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285
551245,1999-09-05,F,True,True,usa,los angeles,LAX,33.942,-118.408,2023-01-25,26.0,3.186858316221766,10,1,1,1,1,1,1,9.1,18.0,18.0,6.0,27748.199999999997,55496.399999999994,,0.0,112.41986919493544,,0.0,0.1,,0.0,,0,5.0,10.0,4113.774578389515,8227.54915677903,240.0,11.0,14.0,8.0,0.0,0.0,1.0,0.36363636363636365
551278,1982-10-12,F,True,False,usa,austin,AUS,30.194,-97.67,2023-01-25,43.0,3.186858316221766,8,2,2,2,1,1,0,12.625,19.5,29.0,1.0,381.185,762.37,,0.0,18.058403952854025,300.0,300.0,0.0,,0.0,2.0,2,0.0,0.0,2126.886897956669,4253.773795913338,6.5,2.0,1.0,3.0,0.5,0.0,1.0,0.75
551282,1969-07-11,F,True,False,usa,oakland,OAK,37.721,-122.221,2023-01-25,56.0,3.186858316221766,8,4,4,4,4,4,0,13.75,20.5,20.5,1.0,194.12,776.48,19.078500000000002,19.078500000000002,17.90058938896193,316.5,1266.0,0.25,39.800000000000004,39.800000000000004,2.25,9,0.75,3.0,1128.9359319549055,4515.743727819622,6.5,3.5,11.0,3.0,0.0,0.0,1.0,0.21428571428571427
551331,1974-08-09,F,True,True,canada,winnipeg,YWG,49.91,-97.234,2023-01-25,51.0,3.186858316221766,8,3,3,3,3,3,0,14.125,19.333333333333332,19.333333333333332,1.3333333333333333,541.1333333333333,1623.4,17.1435,17.1435,24.28198197399991,700.6666666666666,2102.0,0.125,31.800000000000004,31.800000000000004,3.0,9,1.0,3.0,1810.3361264793123,5431.008379437937,8.333333333333334,3.6666666666666665,7.0,4.0,0.0,0.0,1.0,0.36363636363636365
551340,1988-09-05,F,True,False,usa,portland,PWM,43.646,-70.309,2023-01-25,37.0,3.186858316221766,8,2,1,1,1,0,0,12.25,12.0,12.0,2.0,341.3,341.3,,0.0,38.775807409868555,2690.0,2690.0,0.0,,0.0,5.0,5,2.0,2.0,440.09399519703896,440.09399519703896,107.0,11.0,9.0,2.0,0.5,0.5,1.0,0.18181818181818182
551359,1979-01-06,F,False,False,usa,denver,DEN,39.858,-104.667,2023-01-25,47.0,3.186858316221766,8,5,3,3,5,3,0,20.375,21.666666666666668,21.4,1.0,342.1766666666667,1026.53,,0.0,17.181918686750965,1229.0,6145.0,0.0,,0.0,5.2,26,1.0,3.0,1988.6881400455397,5966.064420136619,6.0,3.3333333333333335,7.0,3.0,0.0,0.4,1.0,0.3
551430,1980-10-03,F,False,True,canada,vancouver,YVR,49.195,-123.182,2023-01-25,45.0,3.186858316221766,8,2,2,2,2,2,0,15.0,17.0,17.0,1.5,1659.1,3318.2,,0.0,28.145086713435095,697.0,1394.0,0.0,,0.0,3.0,6,1.0,2.0,3652.6157245857107,7305.231449171421,7.0,3.5,5.0,2.0,0.0,0.0,1.0,0.2857142857142857
551431,2002-03-28,F,False,False,usa,san diego,SAN,32.733,-117.189,2023-01-25,24.0,3.186858316221766,9,0,0,0,0,0,0,13.666666666666666,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,
551448,1976-12-15,F,True,False,usa,grand rapids,GRR,42.881,-85.523,2023-01-25,49.0,3.186858316221766,8,3,3,3,2,2,0,19.75,23.333333333333332,30.0,1.3333333333333333,785.5266666666666,2356.58,108.024,108.024,23.404362113759905,230.0,460.0,0.125,15.8,15.8,2.0,4,0.3333333333333333,1.0,2174.7635530479906,6524.290659143972,9.333333333333334,2.0,4.0,2.0,0.3333333333333333,0.0,1.0,0.3333333333333333
551468,1972-05-19,F,False,False,usa,oakland,OAK,37.721,-122.221,2023-01-25,53.0,3.186858316221766,8,4,4,4,4,4,0,19.0,18.0,18.0,1.0,461.9175,1847.67,,0.0,18.122971817948216,1064.0,4256.0,0.0,,0.0,5.5,22,0.5,2.0,2573.6472521815367,10294.589008726147,6.75,6.25,16.0,9.0,0.0,0.0,1.0,0.36
551473,1945-11-11,F,True,False,usa,austin,AUS,30.194,-97.67,2023-01-25,80.0,3.186858316221766,8,1,0,0,1,0,0,14.875,,10.0,,,0.0,,0.0,,288.0,288.0,0.125,28.8,28.8,2.0,2,,0.0,,0.0,8.0,,0.0,0.0,0.0,1.0,,
551486,2006-05-09,F,False,True,usa,chicago,ORD,41.979,-87.904,2023-01-25,19.0,3.186858316221766,9,1,1,1,1,1,0,9.666666666666666,15.0,15.0,2.0,1733.68,1733.68,,0.0,37.0319590808521,448.0,448.0,0.0,,0.0,1.0,1,0.0,0.0,2340.788933438339,2340.788933438339,8.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0
551488,1988-05-02,F,False,False,usa,st. louis,STL,38.748,-90.36,2023-01-25,37.0,3.186858316221766,8,2,0,0,2,0,0,14.0,,17.0,,,0.0,,0.0,,4804.0,9608.0,0.0,,0.0,16.0,32,,0.0,,0.0,10.0,,0.0,0.0,0.0,1.0,,
551501,1957-07-13,F,True,False,usa,shreveport,BAD,32.502,-93.663,2023-01-25,68.0,3.186858316221766,8,0,0,0,0,0,0,8.5,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,
551549,1965-09-09,F,False,True,canada,toronto,YTZ,43.627,-79.396,2023-01-25,60.0,3.186858316221766,8,3,3,2,2,2,0,16.0,18.333333333333332,20.0,1.0,227.63,682.89,,0.0,14.967626231944536,126.0,252.0,0.0,,0.0,1.0,2,0.0,0.0,1376.6195730645568,4129.85871919367,7.0,1.5,1.0,2.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
551560,1987-08-19,F,False,True,usa,minneapolis,MSP,44.88,-93.217,2023-01-25,38.0,3.186858316221766,8,1,1,1,1,1,0,12.375,38.0,38.0,1.0,489.59,489.59,,0.0,19.81328987318563,308.0,308.0,0.125,15.4,15.4,2.0,2,0.0,0.0,2471.01820613137,2471.01820613137,8.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0
551567,1973-09-25,F,True,False,usa,los angeles,LAX,33.942,-118.408,2023-01-25,52.0,3.186858316221766,8,6,6,6,6,6,0,19.125,24.0,24.0,1.1666666666666667,965.6133333333333,5793.68,24.2975,24.2975,21.71443727427489,812.6666666666666,4876.0,0.125,,0.0,3.8333333333333335,23,0.8333333333333334,5.0,3154.507685845867,18927.0461150752,7.833333333333333,4.5,19.0,8.0,0.0,0.0,1.0,0.2962962962962963
551576,2006-06-21,F,False,False,usa,tallahassee,TLH,30.396,-84.35,2023-01-25,19.0,3.186858316221766,8,1,1,1,1,1,0,12.75,22.0,22.0,1.0,198.03,198.03,,0.0,18.448577734846413,249.0,249.0,0.0,,0.0,3.0,3,1.0,1.0,1073.4160803407246,1073.4160803407246,6.0,4.0,3.0,1.0,0.0,0.0,1.0,0.25
551600,2006-06-10,F,False,False,usa,boston,BOS,42.364,-71.005,2023-01-25,19.0,3.186858316221766,8,1,1,1,1,1,0,10.75,36.0,36.0,2.0,1694.12,1694.12,,0.0,33.86256739283312,5856.0,5856.0,0.0,,0.0,8.0,8,1.0,1.0,2501.46419842719,2501.46419842719,5.0,8.0,6.0,2.0,0.0,0.0,1.0,0.25
