trip_id,origin_airport,destination,destination_airport,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,destination_airport_lat,destination_airport_lon,base_fare_usd,cancelled,origin_airport_lat,origin_airport_lon,total_flight_price,trip_duration,flight_distance_km,cents_per_km_flown,weekdays_in_trip,weekends_in_trip
555193-bb0d201107054effb8a4c640a2536147,JAX,fresno,FAT,1,True,2023-02-08 07:00:00,2023-02-12 07:00:00,0,United Airlines,36.776,-119.718,608.31,False,30.494046,-81.687847,608.31,4.0,3572.34326474422,17.028318806970947,3.0,1.0
556138-0cdc0d6c972849cea496d7dac13c44e6,TUL,winnipeg,YWG,1,True,2023-02-07 12:00:00,2023-02-14 12:00:00,1,Abu Dhabi Amiri Flight,50.056,-97.032,259.46,False,36.198393,-95.888105,259.46,7.0,1542.2806942678083,16.823137381174156,5.0,2.0
557508-c5fe10a144384c99b8476b05b81ad958,SJC,washington,IAD,2,True,2023-02-03 14:00:00,2023-02-06 14:00:00,1,American Airlines,38.852,-77.037,1457.32,False,37.362995,-121.928621,2914.64,3.0,3900.6210608420997,37.36122984695625,1.0,2.0
557643-2ada009a8a744eaf98ac7d0b3d726685,YVR,boston,BOS,1,True,2023-02-03 16:00:00,2023-02-07 16:00:00,0,Cape Air,42.364,-71.005,687.17,False,49.1939,-123.184,687.17,4.0,4045.1647728521652,16.98744151565154,2.0,2.0
557876-4abd121d3e934786ba9fb6f957c1d498,GRR,toronto,YYZ,1,True,2023-02-07 07:00:00,2023-02-09 07:00:00,0,Air Canada,43.862,-79.37,98.52,False,42.880833,-85.522806,98.52,2.0,510.31614128584374,19.30567975995412,2.0,0.0
557879-fbf8d354daa44a64827ff6d29da44343,BTV,san diego,SAN,1,True,2023-02-05 10:00:00,2023-02-09 10:00:00,0,American Airlines,32.699,-117.215,723.76,True,44.471955,-73.153276,723.76,4.0,4000.5012760142304,18.091732762077626,3.0,1.0
558277-3345440f6dd7431da2f0347dbb0b751e,HOU,washington,DCA,1,True,2023-02-05 11:00:00,2023-02-07 11:00:00,0,Delta Air Lines,38.852,-77.037,314.07,False,29.6458,-95.277232,314.07,2.0,1960.5530263528292,16.01945960034843,1.0,1.0
559146-2314f127c7144d8a9427e507f2837c11,YHU,san antonio,RND,1,True,2023-02-05 07:00:00,2023-02-09 07:00:00,0,American Airlines,29.529,-98.279,476.38,False,45.5175,-73.4169,476.38,4.0,2804.17681925574,16.988229726770104,3.0,1.0
559407-2be5f148fdbb4971b3091fa8e49598bf,UGN,new york,JFK,1,True,2023-02-03 07:00:00,2023-02-07 07:00:00,1,Norwegian Air Shuttle,40.64,-73.779,192.43,False,42.422149,-87.867916,192.43,4.0,1190.9061457737566,16.158284234478796,2.0,2.0
559469-81c401b8f388493f8793a348ebfd5484,YMX,jacksonville,NIP,1,True,2023-02-03 07:00:00,2023-02-07 07:00:00,1,United Airlines,30.494,-81.688,302.71,False,45.6795,-74.0387,302.71,4.0,1812.109104813375,16.704844051383724,2.0,2.0
559695-93c1699003664dd090698cb67b117c9c,RND,winnipeg,YAV,1,True,2023-02-07 08:00:00,2023-02-11 08:00:00,3,American Airlines,50.056,-97.032,441.51,False,29.528906,-98.278031,441.51,4.0,2281.5968562787425,19.35092077222168,4.0,0.0
559846-785d51bb2c744e8ca584f2a973c5507c,LAX,philadelphia,PHL,1,True,2023-02-05 08:00:00,2023-02-10 08:00:00,0,American Airlines,39.872,-75.241,728.52,False,33.942496,-118.408049,728.52,5.0,3864.8215019227882,18.850029675045896,4.0,1.0
559863-8d830c0943044feeb019afe6e9d7a5fe,IND,columbus,LCK,3,True,2023-02-05 10:00:00,2023-02-09 10:00:00,0,Allegiant Air,39.998,-82.892,152.18,False,39.717306,-86.294639,456.54,4.0,292.81176595864906,51.97195525998463,3.0,1.0
559936-4766da1332a1437580f17b1c2d0a1fc5,MCI,baltimore,BWI,1,True,2023-02-04 15:00:00,2023-02-08 15:00:00,0,American Airlines,39.175,-76.668,273.56,False,39.297611,-94.713889,273.56,4.0,1555.5053754266069,17.586567318995893,2.0,2.0
559981-3fd703a6f75d4a298498bcf54a213e73,LCK,ottawa,YOW,1,True,2023-02-08 07:00:00,2023-02-11 07:00:00,0,Abu Dhabi Amiri Flight,45.323,-75.669,143.32,False,39.813787,-82.927814,143.32,3.0,853.5682351808613,16.790690432573577,3.0,0.0
560195-154e14067c454bd08d0496accf529f6e,OPF,jacksonville,LRF,1,True,2023-02-14 07:00:00,2023-02-16 07:00:00,0,Delta Air Lines,30.494,-81.688,100.72,False,25.907417,-80.278222,100.72,2.0,526.7884941089994,19.119627920187586,2.0,0.0
560245-5ceb3b1262004755bc7c13d043b141b9,SJC,san diego,NZY,1,True,2023-02-08 10:00:00,2023-02-15 10:00:00,0,Delta Air Lines,32.699,-117.215,113.87,False,37.362995,-121.928621,113.87,7.0,672.6535379363129,16.9284770803928,5.0,2.0
560367-d957b7d4d03f44eca06e68e475602a6f,EFD,san antonio,SAT,1,True,2023-02-04 15:00:00,2023-02-06 15:00:00,0,Virgin Atlantic Airways,29.529,-98.279,51.24,False,29.607333,-95.15875,51.24,2.0,302.47172086771565,16.94042664649947,0.0,2.0
560374-bc10fa0a046948b383734daa7dd9c2f5,LGA,fresno,FAT,3,True,2023-02-08 12:00:00,2023-02-10 12:00:00,0,American Airlines,36.776,-119.718,2399.12,False,40.777242,-73.872606,7197.36,2.0,3963.2153762537064,60.534686415851745,2.0,0.0
560511-51af339f2c6e406da6e215b5c2b20084,JFK,fresno,FAT,1,True,2023-02-08 08:00:00,2023-02-10 08:00:00,0,Allegiant Air,36.776,-119.718,634.82,False,40.639928,-73.778692,634.82,2.0,3973.425341185087,15.976643462254232,2.0,0.0
560627-0804490771ab4174bb0703c2a7e97dba,BFL,chicago,UGN,1,True,2023-02-06 12:00:00,2023-02-13 12:00:00,1,Delta Air Lines,41.786,-87.752,476.57,False,35.433861,-119.057667,476.57,7.0,2799.4496340580026,17.023703309467212,5.0,2.0
560739-4eedb807d43c42bfb7784f946a48f195,LCK,philadelphia,PNE,1,True,2023-02-06 12:00:00,2023-02-08 12:00:00,1,Delta Air Lines,39.872,-75.241,127.29,False,39.813787,-82.927814,127.29,2.0,657.737490840692,19.352705566061523,2.0,0.0
560747-f95e54affe1a457f8f0899f76c65f0c4,MDW,dallas,DAL,1,True,2023-02-09 09:00:00,2023-02-12 09:00:00,1,Southwest Airlines,32.847,-96.852,256.29,False,41.785643,-87.752729,256.29,3.0,1276.9449210429377,20.070560270577417,2.0,1.0
560803-c137df4233bb455390f9f0e9446fac62,BOS,phoenix,LUF,1,True,2023-02-05 12:00:00,2023-02-09 12:00:00,0,United Airlines,33.535,-112.383,692.72,False,42.362944,-71.006389,692.72,4.0,3726.7330075648283,18.587862307116183,3.0,1.0
560888-7aa3656ee8a54971b2161ceaa41834d3,CLE,chicago,ORD,1,True,2023-02-06 09:00:00,2023-02-10 09:00:00,1,American Airlines,41.786,-87.752,92.3,False,41.409407,-81.854691,92.3,4.0,493.3394897237963,18.70922598385051,4.0,0.0
560978-2d58a08a54cd4be1868835db447692f7,LAX,singapore,SIN,2,True,2023-03-27 09:00:00,2023-04-13 09:00:00,1,Ethiopian Airlines,1.417,103.867,4589.44,False,33.942496,-118.408049,9178.88,17.0,14118.302993249546,32.50702299132106,13.0,4.0
561031-9e2162c66c924f3f87621fd95661d9aa,YWG,phoenix,PHX,1,True,2023-02-05 07:00:00,2023-02-13 07:00:00,1,JetBlue Airways,33.535,-112.383,393.61,False,49.91,-97.2399,393.61,8.0,2203.329950767313,17.864323945804152,5.0,3.0
561033-e4c4c3e96c3c453bb841492b0ae849b0,YTZ,san jose,SJC,1,True,2023-02-06 16:00:00,2023-02-10 16:00:00,3,American Airlines,37.362,-121.929,590.9,False,43.6275,-79.3962,590.9,4.0,3631.220489200478,16.272765637817393,4.0,0.0
380434-328163d3fe334ed2b0a75ce08e2502b5,TIK,tucson,DMA,1,True,2023-02-09 08:00:00,2023-02-14 08:00:00,0,United Airlines,32.166,-110.883,237.29,False,35.41475,-97.386639,237.29,5.0,1299.5799798480953,18.25897625998642,3.0,2.0
438839-a75ab47053c747db841badaae5ebc0a7,JFK,montreal,YUL,1,False,2023-02-03 10:00:00,,1,Finnair,45.517,-73.417,48.2,False,40.639928,-73.778692,48.2,,542.613281702108,8.882937743212405,,0.0
454430-42bb49fb47f24f1786020459bc501257,YVR,los angeles,LAX,3,True,2023-02-05 10:00:00,2023-02-09 10:00:00,0,Delta Air Lines,33.942,-118.408,993.21,False,49.1939,-123.184,2979.63,4.0,1739.251672605933,57.10559406919336,3.0,1.0
456671-c69e294cd8f64a7c8cbe1d185e8baf29,SAT,ottawa,YOW,1,True,2023-02-05 07:00:00,2023-02-07 07:00:00,2,Allegiant Air,45.323,-75.669,392.49,False,29.533958,-98.469057,392.49,2.0,2655.513846182405,14.780190303441566,1.0,1.0
465343-149ea5c311e0498f99612745a95b4dfb,LAX,houston,HOU,1,True,2023-02-08 15:00:00,2023-02-13 15:00:00,1,Southwest Airlines,29.607,-95.159,376.03,False,33.942496,-118.408049,376.03,5.0,2248.8398120113216,16.721066480216997,3.0,2.0
478585-53baff3509244ed0af9e09d7b3cffd57,LAX,new york,JFK,1,True,2023-02-08 12:00:00,2023-02-10 12:00:00,2,Iberia Airlines,40.64,-73.779,665.78,False,33.942496,-118.408049,665.78,2.0,3982.93495322765,16.71581403709523,2.0,0.0
486113-e754c5378d8e4ec19c90764330c77c74,YHZ,quebec,YQB,1,True,2023-02-05 08:00:00,2023-02-08 08:00:00,1,WestJet,46.788,-71.398,110.86,False,44.8808,-63.5086,110.86,3.0,648.2320149396937,17.10190139410401,2.0,1.0
486823-0875c327ef174470b08300f1cb957864,SAC,montreal,YUL,3,True,2023-02-11 10:00:00,2023-02-13 10:00:00,1,Air Transat,45.517,-73.417,2234.19,False,38.512861,-121.4933,6702.57,2.0,3995.841269781852,55.912881647622925,0.0,2.0
487040-64f3f997c0d0480195b909011b038240,LUF,los angeles,LAX,2,True,2023-02-09 08:00:00,2023-02-14 08:00:00,1,KLM Royal Dutch Airlines,33.942,-118.408,207.66,False,33.534961,-112.383207,415.32,5.0,560.0397282901248,37.07951231138787,3.0,2.0
501184-a8188edb219b4cb0a996c006e123c72c,RNO,indianapolis,IND,1,True,2023-02-08 11:00:00,2023-02-13 11:00:00,2,AirTran Airways,39.717,-86.294,534.68,False,39.499111,-119.768111,534.68,5.0,2857.925751772721,18.70867357797337,3.0,2.0
504320-3079c7f1d3e34a4ebe83f05fa5302c01,IND,philadelphia,PHL,1,True,2023-02-03 11:00:00,2023-02-04 11:00:00,2,American Airlines,39.872,-75.241,169.61,False,39.717306,-86.294639,169.61,1.0,946.2865819483909,17.92374564276029,1.0,0.0
507728-ddaf5f8dbbf04746866992bc588b7578,STL,las vegas,LSV,1,True,2023-02-09 13:00:00,2023-02-11 13:00:00,0,American Airlines,36.08,-115.152,402.99,False,38.748698,-90.370026,402.99,2.0,2206.891341224406,18.26052748824584,2.0,0.0
508901-521af99a19e54cd2820ab7c92260e725,YHM,washington,IAD,1,True,2023-02-07 07:00:00,2023-02-08 07:00:00,0,United Airlines,38.852,-77.037,109.23,False,43.1736,-79.935,109.23,1.0,538.2044228526247,20.29526242483336,1.0,0.0
510836-edb741adbbaf4bc5bd514bbf008efd11,BNA,ottawa,YOW,1,True,2023-02-10 13:00:00,2023-02-15 13:00:00,1,JetBlue Airways,45.323,-75.669,246.5,False,36.124475,-86.678181,246.5,5.0,1378.915652949067,17.876365350760505,3.0,2.0
510946-b6f0ccc5c68444beb235d91f8b49722a,YXU,portland,PDX,1,True,2023-02-06 07:00:00,2023-02-08 07:00:00,1,Alaska Airlines,45.589,-122.597,500.85,False,43.0356,-81.1539,500.85,2.0,3281.71323016722,15.261845410376676,2.0,0.0
511800-0be50150cd004546b7b18cf2c6926ebf,SJC,los angeles,LAX,1,True,2023-02-05 15:00:00,2023-02-12 15:00:00,2,KLM Royal Dutch Airlines,33.942,-118.408,88.96,False,37.362995,-121.928621,88.96,7.0,495.6107814228185,17.94956916486163,5.0,2.0
512301-059154bd088a4938b8ca2b1bb8b5c3e9,LCK,new york,LGA,1,True,2023-02-04 16:00:00,2023-02-06 16:00:00,1,United Airlines,40.64,-73.779,148.2,False,39.813787,-82.927814,148.2,2.0,783.6822543829038,18.910725510391625,0.0,2.0
513103-330eaa7c6ad248c493e7121c9f4f8a9a,PHL,los angeles,LAX,2,True,2023-02-06 07:00:00,2023-02-09 07:00:00,0,JetBlue Airways,33.942,-118.408,1383.71,False,39.872084,-75.240663,2767.42,3.0,3864.8665728608926,35.80227089122343,3.0,0.0
513289-f0434fc3460144f580aad4825647ab60,YYC,fort worth,FTW,1,False,2023-02-08 11:00:00,,0,United Airlines,32.82,-97.362,189.31,False,51.1139,-114.02,189.31,,2444.1085757248775,7.745564247032444,,0.0
513659-151f640a525940f0bad0a7daf6b7ca9e,HNL,los angeles,LSQ,1,True,2023-02-06 07:00:00,2023-02-10 07:00:00,0,Delta Air Lines,33.942,-118.408,862.55,False,21.317825,-157.92025,862.55,4.0,4113.058102825616,20.971014229228604,4.0,0.0
514300-5533a5e70ba647d5abd45137745bb8f2,TIK,houston,HOU,2,True,2023-02-06 13:00:00,2023-02-08 13:00:00,0,Southwest Airlines,29.607,-95.159,247.71,True,35.41475,-97.386639,495.42,2.0,677.1560685525084,36.58093185659636,2.0,0.0
514737-fd714f0a99944750ad009bba2edeaaf3,IAD,charlotte,CLT,1,False,2023-02-04 16:00:00,,1,American Airlines,35.214,-80.943,46.51,False,38.947456,-77.459929,46.51,,517.1936551975015,8.992763065169305,,0.0
516375-60f984b1d2ff41ae9f271c501680aba2,IAH,san francisco,SFO,1,True,2023-02-10 07:00:00,2023-02-13 07:00:00,1,American Airlines,37.619,-122.375,526.15,False,29.984435,-95.341442,526.15,3.0,2631.5805237574136,19.993688023224706,1.0,2.0
516579-4b4eb83867da491d88eebc2487af2e84,SCK,philadelphia,PNE,1,True,2023-02-12 09:00:00,2023-02-14 09:00:00,1,American Airlines,39.872,-75.241,710.08,False,37.894412,-121.238744,710.08,2.0,3952.874818466451,17.963634888784085,1.0,1.0
517548-8a54b9d539ef4535b7a3ffd3f7be5c7b,JFK,boston,BOS,1,True,2023-02-04 14:00:00,2023-02-13 14:00:00,1,Spirit Airlines,42.364,-71.005,55.67,False,40.639928,-73.778692,55.67,9.0,300.4646192502793,18.52797182540428,5.0,4.0
518865-8b8c6c3838dc407794842cc9439cd839,LGB,houston,HOU,1,False,2023-02-07 07:00:00,,1,JetBlue Airways,29.607,-95.159,196.2,False,33.81793,-118.151891,196.2,,2223.848364570394,8.8225439794274,,0.0
519114-e1f8432f67674d328fb46fe7f23a3e56,RND,san francisco,SFO,1,True,2023-02-12 09:00:00,2023-02-17 09:00:00,0,American Airlines,37.619,-122.375,426.84,False,29.528906,-98.278031,426.84,5.0,2401.7204281384543,17.772260043224048,4.0,1.0
519726-e843b2bcef604ef3bf45db9c6c33b528,MKE,new york,LGA,1,True,2023-02-04 11:00:00,2023-02-07 11:00:00,0,Spirit Airlines,40.64,-73.779,228.59,False,42.946932,-87.897064,228.59,3.0,1199.5596095144815,19.056160126341798,1.0,2.0
520480-874c06dd37a24de4b54bf2b1fcad79e9,YVR,washington,IAD,1,True,2023-02-09 14:00:00,2023-02-11 14:00:00,0,Air China,38.852,-77.037,715.48,False,49.1939,-123.184,715.48,2.0,3808.222783426165,18.787766385775893,2.0,0.0
520532-50565a4e04b04df9994b31a3ec13070d,DCA,chicago,UGN,1,True,2023-02-11 07:00:00,2023-02-18 07:00:00,1,United Airlines,41.786,-87.752,176.2,False,38.85144,-77.037721,176.2,7.0,966.3884954187001,18.232832948167403,5.0,2.0
521031-d57e402ce718412b926fcae870d37998,YHM,new york,LGA,2,True,2023-02-07 12:00:00,2023-02-11 12:00:00,0,Delta Air Lines,40.64,-73.779,217.45,False,43.1736,-79.935,434.9,4.0,582.9437563647788,37.30205489394246,4.0,0.0
521212-a6f7471c3a684ed1aaa1b49894032c24,DAL,fort worth,FTW,2,True,2023-02-07 16:00:00,2023-02-13 16:00:00,1,Delta Air Lines,32.82,-97.362,16.39,False,32.845945,-96.850877,32.78,6.0,47.942260006522915,34.186957389514,4.0,2.0
522152-4010dde203ff4adf8be7458e89c4f499,DAL,los angeles,LSQ,1,True,2023-02-04 12:00:00,2023-02-06 12:00:00,1,Delta Air Lines,33.942,-118.408,381.11,False,32.845945,-96.850877,381.11,2.0,2005.5808360684373,19.002475150644848,0.0,2.0
522465-2e06bf65359048b8928b54299a1e9362,LGA,winnipeg,YAV,1,True,2023-02-08 09:00:00,2023-02-09 09:00:00,2,Delta Air Lines,50.056,-97.032,308.03,False,40.777242,-73.872606,308.03,1.0,2073.001112704025,14.85913336525928,1.0,0.0
523395-82b32f64376645429a5998f98ff67abd,DMA,edmonton,YEG,1,True,2023-02-06 11:00:00,2023-02-11 11:00:00,2,WestJet,53.667,-113.467,434.65,False,32.166364,-110.88317,434.65,5.0,2397.4550145282556,18.129641530960097,5.0,0.0
523465-27e05e35d55c4ead877804ace7d2deb9,YUL,toronto,YYZ,1,True,2023-02-05 08:00:00,2023-02-07 08:00:00,0,United Airlines,43.862,-79.37,86.55,False,45.4706,-73.7408,86.55,2.0,480.73676589730246,18.003615728964085,1.0,1.0
523546-416f571b3edf4cbba83d4bfbd56d3e41,AUS,oklahoma city,TIK,1,True,2023-02-05 07:00:00,2023-02-07 07:00:00,1,United Airlines,35.393,-97.601,104.79,False,30.194527,-97.669876,104.79,2.0,576.5524958446588,18.175274715701462,1.0,1.0
523686-50b9f27b76cd42279a68f70ac330d59a,YXE,new york,JFK,1,True,2023-02-09 13:00:00,2023-02-12 13:00:00,2,Virgin Atlantic Airways,40.64,-73.779,512.83,False,52.1708,-106.7,512.83,3.0,2804.3998150818334,18.286622229898967,2.0,1.0
523824-62b51759653c48e39b0d7f86994e8d67,OKC,philadelphia,PNE,1,True,2023-02-08 07:00:00,2023-02-13 07:00:00,1,United Airlines,39.872,-75.241,364.25,False,35.393073,-97.600766,364.25,5.0,2029.3832635774943,17.94880279823943,3.0,2.0
524607-b6a534774f844d139712b9a59b807a8f,LAX,san antonio,SVZ,1,True,2023-02-07 09:00:00,2023-02-11 09:00:00,1,Conviasa,29.529,-98.279,371.59,False,33.942496,-118.408049,371.59,4.0,1965.6318663549014,18.904353676819575,4.0,0.0
524909-fde254df6b2a4b86b25c43ac60b3da3d,BIF,new york,JFK,1,True,2023-02-05 07:00:00,2023-02-09 07:00:00,1,JetBlue Airways,40.64,-73.779,577.83,False,31.849529,-106.380053,577.83,4.0,3067.836103767405,18.83510006582182,3.0,1.0
525515-be20f1f800594c258adb5e3dcd1d12eb,YTZ,new york,LGA,1,True,2023-02-06 09:00:00,2023-02-09 09:00:00,0,American Airlines,40.64,-73.779,87.25,False,43.6275,-79.3962,87.25,3.0,570.5701250111987,15.291722467643662,3.0,0.0
526431-c7c2c69a7762433e8036eec0b45edcbf,CLT,las vegas,LAS,1,False,2023-02-10 10:00:00,,0,Delta Air Lines,36.08,-115.152,252.76,False,35.213187,-80.951379,252.76,,3082.809202383023,8.1990153592579,,0.0
528105-6b0adff418bf43e4b7575f874c981b03,SJC,san antonio,SKF,1,True,2023-02-13 07:00:00,2023-02-15 07:00:00,1,Ryanair,29.529,-98.279,414.33,False,37.362995,-121.928621,414.33,2.0,2356.2287165957,17.58445591812613,2.0,0.0
528281-9ad1683ce20244fd9a6666ebcc793dbc,YYC,toronto,YTZ,1,True,2023-02-09 15:00:00,2023-02-13 15:00:00,0,Porter Airlines,43.862,-79.37,503.22,False,51.1139,-114.02,503.22,4.0,2704.285620184988,18.60824153498908,2.0,2.0
528378-8cb4dbf295f64e1dac0640f4a58dad70,YYC,los angeles,LAX,1,True,2023-02-08 14:00:00,2023-02-14 14:00:00,1,Alaska Airlines,33.942,-118.408,363.06,False,51.1139,-114.02,363.06,6.0,1940.4033429270855,18.710542904565727,4.0,2.0
528683-faf4d83c44b64a9982bcd195e2925296,HOU,phoenix,LUF,1,True,2023-02-05 07:00:00,2023-02-14 07:00:00,0,Ryanair,33.535,-112.383,274.63,False,29.6458,-95.277232,274.63,9.0,1677.5634409309482,16.370766869335007,6.0,3.0
529501-92688cf0c6e542b18eb27d805f9b76b4,HOU,chicago,MDW,1,True,2023-02-09 07:00:00,2023-02-12 07:00:00,1,AirTran Airways,41.786,-87.752,259.63,False,29.6458,-95.277232,259.63,3.0,1507.796188444276,17.219170733405473,2.0,1.0
530421-3eac235c5ce44944a3e1aae95760b597,DET,montreal,YMX,2,True,2023-02-06 09:00:00,2023-02-07 09:00:00,1,Delta Air Lines,45.517,-73.417,290.62,False,42.412364,-83.010598,581.24,1.0,842.9469317446093,34.47666621177645,1.0,0.0
530463-4ae75d0111f94e7fa3f29600b5c7bcf3,SEA,portland,PDX,1,True,2023-02-07 07:00:00,2023-02-13 07:00:00,0,Alaska Airlines,45.589,-122.597,38.4,False,47.449889,-122.311778,38.4,6.0,208.01331917711943,18.460356361749664,4.0,2.0
530881-362a44b2132848ff8c2763787cbcba02,NCA,charlotte,CLT,1,True,2023-02-03 08:00:00,2023-02-07 08:00:00,0,American Airlines,35.214,-80.943,69.18,False,21.9175,-71.9396,69.18,4.0,1714.8652896289514,4.034136116602408,2.0,2.0
531054-29f986d74f5a4f96aa45c17cc3b00d89,TPA,charlotte,CLT,1,False,2023-02-07 14:00:00,,0,American Airlines,35.214,-80.943,72.92,False,27.975469,-82.533248,72.92,,816.6383012808709,8.92928973397737,,0.0
531467-442f225ba36f4f37b49d51369a5e682e,RND,san diego,NZY,2,True,2023-02-11 07:00:00,2023-02-18 07:00:00,0,American Airlines,32.699,-117.215,716.53,False,29.528906,-98.278031,1433.06,7.0,1837.6359463848341,38.99194513524964,5.0,2.0
531511-dfb9b087b99943618f663dd3c8bd1e9b,TUL,san diego,SAN,1,True,2023-02-07 14:00:00,2023-02-10 14:00:00,1,Alaska Airlines,32.699,-117.215,314.42,False,36.198393,-95.888105,314.42,3.0,1993.6283636663359,15.771244316657555,3.0,0.0
531670-c0315b872b614e4599fa116dbb52e0f6,LAX,san antonio,RND,1,True,2023-02-04 16:00:00,2023-02-08 16:00:00,0,Delta Air Lines,29.529,-98.279,331.84,False,33.942496,-118.408049,331.84,4.0,1965.6318663549014,16.882103189310282,2.0,2.0
532750-b5f6546ce07c4e14b2e8a5b12aa61684,YXU,new york,LGA,1,True,2023-02-08 10:00:00,2023-02-11 10:00:00,0,Allegiant Air,40.64,-73.779,99.25,False,43.0356,-81.1539,99.25,3.0,667.5459337224307,14.867890730238303,3.0,0.0
533291-60d6922785e743479014c36e0d896100,TUS,jacksonville,LRF,2,True,2023-02-05 08:00:00,2023-02-12 08:00:00,0,American Airlines,30.494,-81.688,979.69,False,32.11707,-110.941463,1959.38,7.0,2782.1932083699517,35.21286721039718,5.0,2.0
535155-b110abfe2ffa4fd3a6d7ef43084b4a56,BNA,seattle,BFI,1,True,2023-02-04 07:00:00,2023-02-05 07:00:00,1,Kenmore Air,47.53,-122.302,595.66,False,36.124475,-86.678181,595.66,1.0,3183.8450315659647,18.708825149917125,0.0,1.0
535600-95ba98d0ab8c4b33bcd81d46d728bec0,LAX,austin,AUS,1,True,2023-02-08 07:00:00,2023-02-10 07:00:00,0,Delta Air Lines,30.194,-97.67,317.08,False,33.942496,-118.408049,317.08,2.0,1998.0607429556833,15.86938741066256,2.0,0.0
536672-dd82ebe2581849c6a5f344950279cc00,BOS,los angeles,LSQ,1,True,2023-02-08 13:00:00,2023-02-16 13:00:00,0,United Airlines,33.942,-118.408,754.79,False,42.362944,-71.006389,754.79,8.0,4202.146365413277,17.96201118105907,6.0,2.0
538349-0f9fc0c9f9c64c86ac7d6de4cc0d1922,BHM,new york,LGA,1,True,2023-02-07 13:00:00,2023-02-14 13:00:00,0,Delta Air Lines,40.64,-73.779,249.32,False,33.563889,-86.752306,249.32,7.0,1392.8298947467185,17.90024761389387,5.0,2.0
539315-c4c7acde22a3406796b4d29e023ee539,YVR,los angeles,LAX,2,True,2023-02-06 08:00:00,2023-02-10 08:00:00,0,Virgin Australia,33.942,-118.408,654.74,False,49.1939,-123.184,1309.48,4.0,1739.251672605933,37.644925706410184,4.0,0.0
541001-a6c93ed2370947bf8a57b84d85f26c01,YYJ,houston,HOU,1,True,2023-02-06 11:00:00,2023-02-09 11:00:00,1,Southwest Airlines,29.607,-95.159,529.05,False,48.6469,-123.426,529.05,3.0,3198.182358921306,16.542208686888003,3.0,0.0
541112-c5a68793aab049cdb27eeeec16aa5a4e,DTW,montreal,YMX,1,True,2023-02-11 07:00:00,2023-02-14 07:00:00,0,Ryanair,45.517,-73.417,152.33,False,42.212431,-83.353393,152.33,3.0,878.2985050391447,17.343761730894766,1.0,2.0
542937-8c4c145e32f4416cad76f563d36f0cfa,EFD,louisville,LOU,1,True,2023-02-05 07:00:00,2023-02-07 07:00:00,1,American Airlines,38.228,-85.664,256.13,False,29.607333,-95.15875,256.13,2.0,1296.642524781616,19.753324073891385,1.0,1.0
544513-d7b920ebe3e749a5877a2111f5e4b149,LGA,nashville,BNA,1,True,2023-02-06 11:00:00,2023-02-07 11:00:00,1,Southwest Airlines,36.124,-86.678,235.3,False,40.777242,-73.872606,235.3,1.0,1229.758356557669,19.13384029840221,1.0,0.0
545209-5ee7923ebb644be78112151befa7d5ba,YEG,toronto,YTZ,1,True,2023-02-17 07:00:00,2023-02-24 07:00:00,1,Porter Airlines,43.862,-79.37,469.09,False,53.3097,-113.58,469.09,7.0,2701.2079439007794,17.365934416829578,5.0,2.0
550985-442ea23bcca64c93b0fd3322b2f33b34,LRD,new york,JFK,1,True,2023-02-06 07:00:00,2023-02-08 07:00:00,0,TAM Brazilian Airlines,40.64,-73.779,499.71,False,27.544194,-99.461583,499.71,2.0,2763.941522608963,18.079615502440497,2.0,0.0
552088-1827e9145a774b6fac6d28182ffc9e63,MCI,los angeles,LSQ,1,True,2023-02-06 16:00:00,2023-02-08 16:00:00,0,American Airlines,33.942,-118.408,415.07,False,39.297611,-94.713889,415.07,2.0,2194.041354078329,18.918057274921434,2.0,0.0
552760-e0f9a13861174a62863356a73ad0dd95,LGA,philadelphia,PHL,1,True,2023-02-03 08:00:00,2023-02-06 08:00:00,1,JetBlue Airways,39.872,-75.241,26.35,False,40.777242,-73.872606,26.35,3.0,153.71378276532937,17.142249397523333,1.0,2.0
554922-49ab1915bdd94a10ba1db23c5b7d1e8c,INT,san antonio,SVZ,1,True,2023-02-03 07:00:00,2023-02-08 07:00:00,0,Conviasa,29.529,-98.279,327.51,False,36.133714,-80.221988,327.51,5.0,1838.699540692529,17.812045565456902,3.0,2.0
555428-3f3d8d79dd474443860679f79963fd63,LGA,portland,PDX,1,True,2023-02-03 10:00:00,2023-02-06 10:00:00,0,United Airlines,45.589,-122.597,730.65,False,40.777242,-73.872606,730.65,3.0,3935.5409746201444,18.56542733799187,1.0,2.0
556391-cb1a4ed2d8c340ecb964bd9549c69bde,ORD,boston,BOS,1,False,2023-02-05 15:00:00,,1,Delta Air Lines,42.364,-71.005,111.98,False,41.97694,-87.90815,111.98,,1395.0556376819902,8.026920000557453,,0.0
556673-854f7b9bf5e54e5aad8fdb58d8ac2fde,IAH,new york,JFK,1,True,2023-02-06 07:00:00,2023-02-08 07:00:00,0,United Airlines,40.64,-73.779,421.58,False,29.984435,-95.341442,421.58,2.0,2280.2494113136527,18.488328421807488,2.0,0.0
